dim;finalTime;forest;initialForest;neighborhood;periodBurning;probability;simulations
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_36"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_37"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_38"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_39"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_40"
100;100;1;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_41"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_42"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_43"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_44"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_45"
100;100;1;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_46"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_47"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_48"
100;100;0;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_49"
100;100;1;0.8;"moore";1;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_1_execution_50"
100;100;3;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_1"
100;100;6;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_2"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_3"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_4"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_5"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_6"
100;100;6;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_7"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_8"
100;100;4;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_9"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_10"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_11"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_12"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_13"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_14"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_15"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_16"
100;100;2;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_17"
100;100;38;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_18"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_19"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_20"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_21"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_22"
100;100;2;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_23"
100;100;3;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_24"
100;100;171;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_25"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_26"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_27"
100;100;10;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_28"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_29"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_30"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_31"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_32"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_33"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_34"
100;100;4;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_35"
100;100;22;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_36"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_37"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_38"
100;100;3;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_39"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_40"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_41"
100;100;0;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_42"
100;100;3;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_43"
100;100;2;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_44"
100;100;7978;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_45"
100;100;3;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_46"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_47"
100;100;2;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_48"
100;100;1;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_49"
100;100;12;0.8;"moore";1;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_1_probability_0.9_execution_50"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_1"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_2"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_3"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_4"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_5"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_6"
100;100;1;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_7"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_8"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_9"
100;100;1;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_10"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_11"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_12"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_13"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_14"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_15"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_16"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_17"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_18"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_19"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_20"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_21"
100;100;1;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_22"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_23"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_24"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_25"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_26"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_27"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_28"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_29"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_30"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_31"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_32"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_33"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_34"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_35"
100;100;1;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_36"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_37"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_38"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_39"
100;100;20;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_40"
100;100;1;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_41"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_42"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_43"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_44"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_45"
100;100;1;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_46"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_47"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_48"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_49"
100;100;0;0.8;"moore";2;1;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_1_execution_50"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_1"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_2"
100;100;2;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_3"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_4"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_5"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_6"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_7"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_8"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_9"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_10"
100;100;164;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_11"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_12"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_13"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_14"
100;100;1;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_15"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_16"
100;100;1;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_17"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_18"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_19"
100;100;1;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_20"
100;100;1;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_21"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_22"
100;100;1;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_23"
100;100;189;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_24"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_25"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_26"
100;100;2;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_27"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_28"
100;100;24;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_29"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_30"
100;100;1;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_31"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_32"
100;100;1;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_33"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_34"
100;100;1;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_35"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_36"
100;100;15;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_37"
100;100;264;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_38"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_39"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_40"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_41"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_42"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_43"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_44"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_45"
100;100;1;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_46"
100;100;1;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_47"
100;100;2;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_48"
100;100;2;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_49"
100;100;0;0.8;"moore";2;0.9;"dim_100_initialForest_0.8_neighborhood_moore_periodBurning_2_probability_0.9_execution_50"
100;100;521;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_1"
100;100;2899;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_2"
100;100;2151;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_3"
100;100;796;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_4"
100;100;1183;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_5"
100;100;32;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_6"
100;100;1239;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_7"
100;100;298;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_8"
100;100;1078;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_9"
100;100;2836;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_10"
100;100;219;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_11"
100;100;178;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_12"
100;100;482;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_13"
100;100;2260;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_14"
100;100;1555;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_15"
100;100;3441;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_16"
100;100;3194;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_17"
100;100;37;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_18"
100;100;3093;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_19"
100;100;974;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_20"
100;100;1240;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_21"
100;100;156;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_22"
100;100;3249;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_23"
100;100;1262;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_24"
100;100;2398;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_25"
100;100;1926;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_26"
100;100;1002;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_27"
100;100;374;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_28"
100;100;2410;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_29"
100;100;658;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_30"
100;100;22;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_31"
100;100;1199;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_32"
100;100;1701;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_33"
100;100;88;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_34"
100;100;2097;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_35"
100;100;3689;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_36"
100;100;2173;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_37"
100;100;710;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_38"
100;100;819;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_39"
100;100;397;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_40"
100;100;2418;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_41"
100;100;1406;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_42"
100;100;2524;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_43"
100;100;1895;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_44"
100;100;2141;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_45"
100;100;955;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_46"
100;100;2366;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_47"
100;100;2311;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_48"
100;100;836;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_49"
100;100;56;0.9;"vonneumann";1;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_1_execution_50"
100;100;891;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_1"
